txt	label
C'est triste	0
Je ne peux pas dormir	0
Pouah. On dirait que le blues pourrait simplement perdre celui-ci aussi.	0
Pensais tellement à vous, à votre famille et à vos amis. Vous réjouissez-vous! Mais c'est une journée noire pour l'Italie, avec toutes ces personnes tuées.	0
Je le sais. Je vis juste à côté de Conroy passé Kirkman et cette lumière fait facilement un voyage de 5 minutes à 20 minutes.	0
Réunion de fin d'après-midi sur la côte ouest en ligne. Les choses vont si bien, si bien.	1
Bah! Fracture des cheveux dans le moyeu de la turbine	0
Oh oui, je sais. Je suis juste en train de taquiner. En fait, je cherche un voyageur et je pense à acheter un soulville.	1
Avoir le plus de temps à sortir du lit. J'ai mal à la gorge et à la douleur partout.	0
Merci charmante! Je voulais que cette chanson à sydney savait que je ne l'accepterais pas, mais encore ...	0
À mi-parcours commencera sous peu dans quelques jours. Et je me sentais tout à fait à propos de ça.	0
Au téléphone avec eugene	1
: Je suis si jalouse que vous êtes dans disneyland	0
Je pense que j'ai du blues post-auchengillan. Je veux revenir maintenant, s'il vous plaît, kthnx.	0
Va au festival de la fraise avec ma jolie petite famille	1
J'ai passé une excellente journée.	1
Foire de comté	1
Le temps b / c est une mesure relative du mouvement, les enfants = plus de mouvement, de sorte que vous avez plus de temps dans la journée!	1
Juste fini & quot; histoires de sommeil & quot; Et c'était adorable, j'ai besoin de regarder des films plus souvent!	1
Moi aussi - notre anniversaire est demain (9 ans), donc ce serait vraiment sympa si elle allait demain	1
Je suis seul, faites-moi compagnie! 22 femmes, houston - Texas	0
J'aurais dû accorder plus d'attention lorsque nous avons couvert photoshop dans ma classe de conception de page Web en cours de préparation	0
Tu répand la maladie! Arrête de me regarder quand je tousse!	0
J'ai manqué mon bébé ... en attendant que deux heures pour l'avoir déjà ...	0
Stupid m & amp; ms font mon estomac hu	0
A un bonheur oui!	1
Sur le point de travailler	0
En essayant de trouver des trucs ... mais chaque fois que je mets mon cap de réflexion, je pense au match de cricket, je jouerai quelques heures à partir de maintenant ...	0
L'école était vraiment ennuyeuse. 6:31 pm j'espérais que ce serait 15 heures, donc je pourrais utiliser le laps plus longtemps ... le temps passe rapidement.	0
L'anniversaire est un succès, mais dans les coulisses, tout est un désastre	0
Erreur ... merci et retournez la faveur que je porte des boxeurs classés noir et gris	1
prêt pour ce soir	1
Est-ce que les signaux mitigés d'un type (différent) ... chers garçons: ne faites pas cela. Il * vraiment * messes avec nous les filles plus que vous le savez.	0
Va devoir déposer pour les travailleurs comp si je continue d'obtenir chaque fois que je travaille	1
Entrez josh ... envoyez de bonnes vibrations à votre façon.	0
Il est bon quand de la musique ou des vidéos sont disponibles quelques heures plus tôt, mais tout le monde que je suis ici est éveillé quand je suis endormi	1
est fatigué	0
Parle avec karin sur skype	1
Démarrage d'un nouveau projet! plein de bonheur	1
Je ne peux pas dormir, je dirai des pailles ... et il fait chaud	0
La question quotidienne du cerveau est-elle erronée? -	0
Merci de me suivre	1
Je suis tellement désolé, mais je change ma photo de profil de retour	0
Sur twitter aussi ... comme je l'ai dit, gardez les mises à jour jerry! Lol.	1
A une cheville enflée mais est trié avec crépuscule et amp; ensoleillement	0
Mon oncle est mort d'une carence en alpha 1 antitrypsine. J'ai dû faire l'essai pour ça comme un enfant - j'ai attrapé mon oreille quand ils l'ont dit sur la maison hehehee	1
Est-ce que toussez trop!	0
Se sentent allergiques à quelque chose ces derniers temps. Ce n'est pas amusant, et cela ne rend pas les matins plus facile que je veux me coucher si mal.	0
'S wow skillz sont un peu rouillés.	0
Est-ce juste moi ou le centre-bit a-t-il été considérablement réduit dans les gâteaux jaffa?	0
Pourquoi? Qu'est-ce qu'il y a avec lui?	0
Des enjeux élevés	1
Sur tant de choses qui affectent la vie quotidienne, elles chantent toutes du même livre d'hymnes, hélas	0
Demain est un autre jour ... damn demain est déjà aujourd'hui	0
Il allait être ensoleillé aujourd'hui, n'est-ce pas? Pourquoi les prévisionnistes ont-ils toujours mis l'espoir?	0
Euh, j'ai acheté ma merde des Coréens, son entraîneur de la plus haute qualité là-bas, j'ai payé un supplément de 3,50 2, obtenez une vraie étiquette cousue dans	1
c'est génial. Le temps familial est toujours égal aux bons moments! Surtout à la musique des années 80	1
Sleeeppp disney world demain	1
Vient de finir de nettoyer un réfrigérateur et de redresser un placard et je ne suis même pas chez moi! OMG!!! Et je ne suis pas payé! Mais i luv my friends	1
Je suis dans la branche de l'Ouest au lac avec les enfants.	0
Sortir dehors dans le froid.	0
Je me détends à la maison	1
Ravi de vous rencontrer aussi copain	1
Publiez-nous des photos de vous au Brésil	1
Merci, je me penchais vers le samsung moi-même	1
Les crampes d'estomac s'aggravent, luttent pour marcher maintenant.	0
Une semaine dès maintenant	1
Hahaha 'tous les bons plans avec les enfants ". Dans la cabane à pizza.	1
Tellement ennuyé à la baie	0
Arrête de me tromper	0
Écoutez peut-être peut-être la musique du jour pour moi au moins, faites-moi savoir ce que vous pensez	1
Est-ce que ça marche même pour toi? Je dois brancher le mien en tout temps	0
Je reviens du cinéma. C'était tellement génial. impressionnant!	1
Je commence à me demander si j'ai un peu de champ magnétique autour de moi qui brise les ordinateurs ... maintenant, mon ordinateur de bureau est en panne.	0
En tant que paof freeview? Nous n'obtenons pas le canal sportif	0
gorge irritée.	0
Ma nouvelle fierté & amp; joie	1
Je déteste être traité différemment par quelqu'un quand d'autres personnes sont là.	0
Grading & quot; totalement? radical ? Projets " mec.	1
À la recherche d'autres membres anonymes anonymes sur Twitter!	1
Et puis le jour 2. mais nous allons obtenir crunk ce soir	1
Votre musique joue maintenant à la télévision et à la radio en Australie maintenant. Il a fallu beaucoup de demandes, mais nous l'avons fait	1
La série parodius est l'une de mes franchises de tireurs préférées!	1
Je viens juste de remarquer que ma dent de sagesse entre en train ... réagi en douleur omgggg!	0
Aww poor mr sock il veut juste une douche obtenir mon invitation? J'espère que vous pouvez venir xx	0
Si heureux, pas d'impôt supplémentaire sur les boissons alcoolisées	0
Pris le froid ...	0
Obtenir mon passeposoon! Peut-être aller 2 haïti cet été -m ... & lt; 33	1
Pourquoi ne pensais-je pas ça	0
Ma mère et ma mélanie seront bientôt là!	1
Pourquoi personne n'est-il en ligne actuellement	0
J'aimerais être bon à quelque chose.	0
Yayyy! Je devrais acheter quand je viens pour la cité de la cité de la ville de verre	1
Lol, l'amour est trop passionné! Nous évitons la pointe pour nous conserver uniquement pour réaliser que nous avons besoin de ce bord! Nous devons couper nos dents!	1
Mardi. appelle moi plus tard	1
L'épisode d'aujourd'hui de "house" quot; (Épisode, explication simple) était tellement déchirante.	0
Extraire la longue queue pour des termes de recherche négatifs pour ppc	1
Eh bien, ça a sucé.	0
Wow ... c'est une très bonne journée! Beau temps!	1
Hahahaha je suis d'une grande humeur	1
Je crois que je peux vous installer avec une recharge de même genre, ou quelque chose de différent?	1
50 jours avant le grand déménagement à disneyworld !!	1
Je pensais que cela signifiait que vous êtes mon destin aussi! Cause de la chanson! Hahaha, et oui, ils viennent.	1
Je viens de le faire maintenant? * Agitant *	1
Certaines personnes sont là dans le monde et ne remarquent pas que les gens veulent dormir le dimanche matin !! Je voulais dormir dans	0
Mon jour d'enfer au travail a fini aussi mal que le début 11 heures après ma sortie	0
Je suis seul, faites-moi compagnie! 22 femelle, denver - colorado	0
Omg yay demain c'est dimanche ..... woop woop !!!	1
Wooohooo, amazon baisse les prix mp3. Baise-toi itunes	1
Chasseur & amp; Je lui ai donné quelques-unes de nos impressions qu'il / Candice a apprécié, j'ai besoin de plus d'amis artistiques, vous ne le faites pas pour moi, ha.	1
Est très fatigué * s'endort *	0
Kristopher vient me chercher	0
U2 sont encore en évidence, mais il y a une augmentation définitive des fous. Benioff leur est venu.	1
S'installe pour une autre journée amusante au bureau	1
Je suis tellement fatigué maintenant, les gars, j'ai beaucoup dormi: | C'est vraiment étrange! pas bien	0
Nous ne pouvons pas trouver notre copie! Maintenant je meurs d'envie de le voir	0
aller au football yeahhhh	1
Félicitations pour avoir remporté un prix x	1
Gah, ma carte a été refusée aux magasins. Carte idiote! Heureusement, j'avais  5 sur mon autre carte. J'ai maintenant la possibilité de faire des haricots sur un toast!	0
J'ai eu un anneau sur waaaay b4 twitter a même été inventé	1
Aw, vous manquez aussi	1
Un grand mélange de r & amp; b par carlsberg (? J'adore ces cadeaux de streetfest!) Déplace mon joueur maintenant, comment vas-tu?	1
& Quot; maintenant il n'y a pas de temps 2go tête haute en 2 une situation difficile. Prendre des précautions et amp; Faites ce que vous pouvez 2 minutes de danger personnel. & Quot; Putain, gona film un rassemblement	0
école demain. Je l'ai fait. Je n'ai pas fait mes devoirs et la pause de Pâques est presque terminée! je suis mort!!	0
merde! Je pense que je me suis entaché de cheville ... Qu'est-ce que je vais faire pour ma course napfa de 1,6 km demain? Zut.	0
Peut-être endolori	0
J'ai passé un bon moment à ma dernière vie sociale! Je vais certainement manquer ça au cours des devoirs d'été toute la journée demain, boo ...	0
Surveillez cet endroit. Je ne sais pas à quel point il est viable. Éventuellement bien que	1
Rentre à la maison pour s'attendre à son étreinte chaleureuse Ne reçoit aucun!	0
4hours boom boom	1
Le secret de victoria, m'épar ... le secret de victoria.	1
Je n'ai rien de spécifique, je travaille sur atm - c'était plus une plainte générale	1
Sperme sperme sperme	1
C'est une belle matinée californienne ensoleillée	1
Omg se fait tellement fous	0
Mon chien est malade	0
Vient de voir une annonce sur un panneau d'affichage numérique ici à Columbus, oh disant: suivez ashton sur Twitter;) c'est intéressant	1
Je vais prendre des boissons pour quiconque peut retirer un garçon nommé sue par johnnie cash	1
Je veux dire, c'est un jour férié, qui veut aller à la pratique du netball en vacances ??? Est-elle hors d'esprit ??????	1
Mais, à long terme, je fais cela pour moi, mes amis en profitent aussi et à ce sujet, je me contente.	1
Ouais. Je ralentis toujours à la fin    aussi, prends ça! je gagne.	0
À propos de	1
Hou la la! Comment vous sentez-vous maintenant un jour? Viens me suivre	1
Ennuyé le vendredi soir	0
non! La chose bb commence tellement triste. Je pense que je vais mourir: x	0
Je ne suis que sur les verts, car la plupart des personnes avec qui je discute sont là-bas, je suis l'année 12, de sorte que les niveaux. Amusant pas.	0
La différence entre un arbitre et une batterie? La batterie a un côté positif	1
Ha juste des blagues ... je ne fais rien non plus, mais qui peut résister à citer dave chappele?	1
Lol elle pourrait être. Je la verrai plus tard. Entre nous, nous surveillons mon sœur perroquet pendant qu'elle est éloignée, shud be fun	0
Mais, mais l'acheminement est la plus impressionnante. J'ai mis sable et mes vieux colocataires.	0
Études de droit étudiant le vendredi soir, ainsi que les samedis et dimanches. Je sens pour vous, mon amour.	0
Ma sœur m'a donné la grippe. J'espère que je l'avancer rapidement	0
Est-ce que vous allez rentrer à houston	0
Fatigué ... si fatigué ... fatigué du travail ... fatigué de la vie qui a besoin d'argent ou de longues vacances sur une plage	0
je l'ai. L'installation en tant que nous parlons ... aime le connecteur nano une souris très élégante en effet.	1
Au travail	0
génial  ? ~ 3xaax	1
Je veux quitter ma vie ~ michigan	0
Je travaille à ego ce soir, à 18 heures pour fermer. Je vous commande de venir me rendre visite! (Et apporter des amis) heure heureuse jusqu'à 8 heures du soir. Karaoké à 10 ans.	1
Ok, ma ville natale ... pas bon pour moi maintenant que je vis dans melb mais merci quand même	0
Wow mon premier suiveur ... britney spears ... je me sens spécial luv ya brit	1
Je suis vraiment honoré	1
Ouais, ma sis l'a fait. Nous n'en avons plus plus. Été bon! Juste vivre la vie! quel est votre nom? Ou un sn que je connaîtrai?	0
Aaaaww, je pense que j'ai entendu les cloches de mariage qui servaient les mariées? Moi!	1
Aww. La démonnité me rend maintenant triste. pas plus. O sur mon clavier est un peu cassé. tristesse.	0
Oh tittch, désolé, vous n'avez pas réussi à dire au revoir * des câlins *	0
Cool, je le ferai. Ils sont toutes sortes de plaintes à propos de ce portable en ligne sur la surchauffe, mais aucun rappel	0
Pour que les rêves deviennent réalité.	1
Les bars de wispa sont le sexe! Je n'ai pas la moindre idée de ce que je vais faire aujourd'hui, à moins de faire les devoirs, je viens juste de découvrir que j'ai	0
Maintenant, tu me laisse ... - Craque triste-	0
Je sais ... dans la section d'aide, ils disent que c'est un problème commun. J'ai donc de bons espoirs pour pouvoir mettre à jour une image bientôt.	1
Regarder rove! Retour à l'école demain	0
J'ai eu une attaque de panique à cause de Metallica.	0
Donc 4/20 est le lundi ...... et je ne travaille pas ... c'est tellement sur une manière importante, sinon yal jusqu'à 2 sur 4/20 twitter fam?	1
Bummed nous ne sommes pas à Puerto Rico rappelant une cascade, une tyrolienne et un saut à l'élastique avec notre couple pour revenir tôt.	0
Awww - thats no fun	0
Geez, je me sens gros et petit: 75 kg pour 170 cm!	0
Nja, na essayait d'être sma! Seulement entendu parler de ce genre de mon grand-père	1
Retour du festival / course de kayak. Le temps de faire une sieste et de partir à Asheville, nc ce soir	1
Une bataille épique de guerre des étoiles a eu lieu sur notre pelouse: luke, anakin et l'empereur se battant. Emp faut suspendre bc de caillou dans la chaussure.	1
Yay us !!!	1
Oui, je suis un peu d'accord avec vous ... il a omis de mentionner qu'il n'avait fait que quelques autres portraits avant le mien ... oh bien	1
Is stoopid-i a répandu un peu d'eau de javel sur mon top rose, alors maintenant il a juste un petit patch blanc	0
: Yay! Xd merci psst, psst, est-ce que vous êtes ce bel homme assis dans le coin? Lol! Xd	1
Oui, c'était les jours sûrs. Les années 80 ont régné, je m'en fiche de ce que l'on dit!	1
Sur le point d'aller au travail	0
Nous sommes à la destination, nous pouvons obtenir des tickets!	1
Mauvais a été mentionné ce matin - je l'ai compris depuis l'étage - l'alexia khadime revient en mai et Kerry part	0
N'a pas envie de classe et de travail demain.	0
J'espère que je dormais	0
Ahh vraiment mauvais typo's .. prouve qu'il l'a complètement perdu maintenant	0
Des pulls confortables et mon grandview shigo vikings ... haha ​​... les devoirs et ensuite essayer de tenter de dormir. Lovebugs de nuit.	1
Wooohooo, j'ai certainement eu mon amusement à brewerkz et à la photo!	1
Retour à la scolarité demain, cours de pré-police à Tafe. Je suis impatient de rencontrer les camarades de classe, je ne suis pas à l'affût de 8 h 30, ville de tache	0
Yep joe est maintenant maintenant vous êtes prêt pour ce soir?	1
J'ai eu une mauvaise langue après que je l'ai brûlé sur mon piment hier soir, j'ai passé une belle journée à ... Merci les gars!	0
Je suis seul, faites-moi compagnie! 22 femmes, richmond - virginia	0
Il semble que Twitter ait des problèmes sur la recherche de personnes ... je voulais suivre mes sis mais son nom ne peut être trouvé ... le mien aussi bien bien	0
Je devais me réveiller et la voiture stamy wifie .. geeez ..	1
Rattrapant fb, email, mais je ne peux pas rattraper Twitter	0
Lol yeah aus. Trivium fan ici	1
Re wotc: si vrai. C'est le premier tweet que j'ai voulu préférer. félicitations.	1
Au moment où nous sommes à Vienna va - nous avons eu un temps similaire à nyc cette semaine - n'attend que de rentrer à la maison à Spring Cook	1
Je ne suis pas fier de moi. Je me suis mis sur le pré-test. Je suppose que j'ai peur et je ne suis pas prêt. Je suis tellement déçu	0
Im gud hun, les soleils brillant ce que tu as 2 2 jours?	1
salut! Tu as cessé de me parler lol	0
J'aime que vous avez complètement embrassé Twitter parce que nous aimons savoir ce que vous faites tout le temps.	1
Je suis tellement en retard dans les jeux vidéo, et tout pour cette question. Je suis l'actualité d'hier	0
Haha je voudrais mais tu ne le feras pas	0
Regardant un amour difficile. Haha.	1
Bonne journée aujourd'hui ... je nettoie mon appartement	0
A terminé mon livre sur maintenant	1
Je reçois tous les tweets anthropiques anthropiques des ethnobuddies	1
Enchères sur ebay pour quelques montres adorables	1
Au travail. Je déteste les dimanches ouvriers	0
Vérifier cette vidéo - où acheter des bijoux enfants pour la journée de Pâques? V = ijumudiwvcs	1
Gonzo ... suite de la dernière publication	1
Oh mec ... je voulais que Chuck gagne. tant pis	0
Je déteste 1 jour de week-end.	0
Est fatigué des gens qui vivent au-dessus d'elle et fatigué d'allergies et fatigué en général	0
Je vais payer votre billet, et vous pouvez me rembourser. Je ne veux pas aller seul	0
Fucking ugh	0
Malade à nouveau ... citation: "je suis sophie malade !!! ... fais moi me sentir mieux! Maintenant, ou je te mordrai & nbsp; nick jonas everyone	0
Ne pouvait pas dormir. Lisez certains animorphs et maintenant je tente de dormir à nouveau. Travaillez cette fois-ci. Je suis épuisé plus je veux câliner	0
Hahaha oh oui! Ressemble à l'extraordinaire plan que vous avez là-bas. Je suis d'accord pour ça!	1
Je vais chercher le pop-corn	1
Mon ami Emily a déménagé à Adélaïde en Australie il y a quelques années, elle l'aime aussi	1
Oui, l'artiste junior joue le 10ème rôle surya. Alors aussi la scène du train	1
Lol ... la dernière fois que j'ai fait que je me suis réveillé à côté d'une personne effrayante: jamais l'ai fait depuis	1
À nouveau avec le sommeil baisé ... j'ai décidé d'aller faire des devoirs à la place	0
Juste passé 30 minutes à tricoter, tinking, re-tricoter et repenser une rangée de dentelle sur mon châle de Swallowtail. La dentelle est si relaxante.	0
Ooh, c'est charmant	1
Mes choix sont limités car ils ont bloqué mon hulu ...	0
J'espère que vous allez mieux vite, assurez-vous que vous avez beaucoup de liquides	0
Oh et j'aime tes nouveaux cheveux aussi. Je pense que cela vous convient vraiment.	1
Je meurs d'envie de visiter! Malheureusement, il ne se produira pas tant que l'économie ne reprendra pas ... pour moi	0
La répétition me fait mal à la tête.	0
Le temps de réchauffer ma farine d'avoine!	1
Je suis vraiment tenté d'avoir une des eeepc's sur woot.com pour mais j'ai vraiment besoin de la version légèrement plus grande pour mes mains	0
J'ai hâte de prendre le dîner pour moi encore ce soir! Quel homme merveilleux j'ai. Peut-être faire une sieste avant le dîner!	1
C'est un peu gelé dans notre magasin.	0
L'audition joue avec madina lake maintenant	1
Juste après, twitterfox ... tellement excité!	1
Le spectacle était bien. Aurait pu être mieux, mais cela aurait pu être pire. 3ème journée annuelle de talk-like-a-britain demain!	1
Je sais que ce sera la bombe dot com bonne chance!	1
Je viens d'acheter une teinture de boîte aussi, il y a des racines horribles!	1
Hey? Où es-tu? Toujours à pub irlandais à Rome?	1
Je souhaite que le soleil brille plus. J'ai une jolie robe jaune à porter. Viens au soleil. venir jouer. Stupide en Angleterre.	0
Oh snap, bars et magasins ne sont pas ouverts aux jours fériés pendant. Stupides lois retardées	0
Je me sens inspiré. Vient de terminer une étonnante session, a été invité à faire 2 émissions de radio	1
Les rois sont si bons ... s'il vous plaît n'abandonnez pas ce nbc!	0
Lancer le jeu upppp	1
~ Joyeux anniversaire! Profitez de la vie au maximum et la vie peut-elle toujours vous apporter le bonheur	1
vous êtes les bienvenus. Faites-moi savoir quand vous trouvez la clé.	1
Rôtir les légumes au persil, à la sauge, au romarin et au thym. Ressemble à une chanson de Noël	1
- les gènes rowland en plein effet ... mignon 4 réel	1
Pssht! tu me manques! Tu ne me réponds pas	0
Les petits enfants ont repris la maison de rebond	0
Et vos chemises	1
Faire des idées folles pour l'album! Je suis tellement fatigué	0
Qu'attends-tu jusqu'à ce qu'il soit en ligne? Oh mec	0
Je l'ai trouvé dans mon téléphone.	1
Je ne peux pas jouer aux clips blip.fm sur mon iphone	0
Se demandant ce qui est arrivé au couple, je suis censé tirer des photos d'engagement en ce moment. . . Pas de contact téléphonique pendant 1 heure.	0
Ping? Je n'ai rien compris ...	0
Oh je vois! Hah. Je suis sûr que vous serez récompensé!	1
Dit que Binwei est retardé!	1
Il traite toujours	0
Il y a trop d'idiots dans le monde, c'est sûr.	0
1,001 ... 1,002 ... 1,003 ... 1,004. Je ne peux attendre l'église demain. Et la pomme de terre fait cuire au four. La vie est bonne quand vous aimez Jésus.	1
Je vais faire du shopping pour faire un dessert de la Pâque. Oh joie!	1
C'est une bonne journée, et je travaille @.	0
- um. Je le fais vraiment. La dernière fois qu'il s'est égaré: le maquillage, les boucles d'oreilles, le cône d'orange posé comme sa bite avec son enroulé autour	1
Je ne suis pas allé ici pendant un moment ... mon nan est mort hier, juste pensé id laisser tout le monde le savoir ... je serai bientôt de retour x	0
Je t'attendrai lors de fanclub chat ... même si tu n'es pas mon préféré	0
Merci, je viens de briser ce bloc d'écriture en bois. Que j'utilise habituellement lors de la sketching ... et l'écriture sur le lit ... ou la détente sur la chaise.	0
Je suis au travail, je regarde mon calendrier et je me débrouille	0
Se marier cet été	1
J'ai gagné du poids. Je suis l'un de ces gens que tout le monde déteste qui peut perdre du poids sur un régime de gâteau et de biscuits.	1
Je jure que je ne vais pas te suivre	0
mal de tête. Encore un peu endormi! Je manque à ma bébé, tellement fort, maintenant, réveillez-vous!	0
Bienvenue Back Stephen	1
Je viens de le regarder et je l'aime ^^ c'était tellement drôle	1
L'école reprend ce lundi. Gaaah.	0
Haha awww. J'ai eu une pizza incroyable 2 jours pour beaucoup après mon photoshoot = d, je vais te sortir hehe ... je vais répondre à toi 2night? Xx	1
Je déteste les garçons ... pas les hommes ... les garçons officiellement lesbienne haa	1
C'est un jour triste et triste, je vends l'un des chiots aujourd'hui	0
J'aimerais être le faux président	0
est tireed	0
au travail	0
Je vais faire une promenade ... autour de la ville	1
En écoutant Mariah Carey, nous appartenons ensemble	0
S'ennuie au travail ...	0
Excellente journée!!!	1
Merci aux bonnes personnes de manassas, va faire le spectacle de l'an dernier tellement amusant	1
Aller au lit verrry dormir bonne nuit tout le monde	1
Jusqu'à maintenant. Pourquoiyyy?	0
Tu n'étais pas censé me voir ... j'étais une surprise ...! . X x x	1
Changez votre photo.	1
Viens vite, tu dois gagner cet après-midi	1
Idiot rechapé. Ce que je veux dire c'est: j'aime "félicitations sunnydale class of 1999" Là.	1
Vient de démarrer l'ordinateur portable pour "ne pas se connecter aux services" Le même que la semaine dernière. A l'air de retourner vers Vista jusqu'à rc	0
J'ai l'annuaire dans le placard, je vais le regarder 2moro si tu es encore curieux -um, où est-il allé à l'école exactement? Lol	1
Se chillent. Désirs qu'elle était à Nashville	0
Urrrr, je devrais me réveiller maintenant, à la place, je vais simplement me coucher trop sur le cerveau!	0
Moi aussi! Je me sens comme si j'étais sur le point d'une crise d'anxiété toute la journée.	0
Triste que toute liberté sera perdue le mardi, les vacances scolaires seront terminées ...	0
J'ai hâte de voir de nouvelles vidéos!	1
Les classes de révision ont été ennuyées	0
L'a malheureusement, ne fonctionne que pour l'uk & amp; Nous en ce moment	0
- Je veux un sofie! Elle est adorable.	0
Toujours dans le centre de lincoln errant sans but autour des magasins, je voudrais penser à quelque chose à o. Iphone en marche lente	0
Merci pour le récit turbo. Je suis superconcentré, mais c'était plutôt amusant	1
Oh mon cher, c'est presque au coucher, au moins, je suis sûr que demain sera mieux. J'ai hâte d'hiberner mais j'ai du travail à faire!	1
Le soleil aime bien	1
Bien sûr, quand je sors dehors, le soleil disparaît	0
Merci, c'était sympa même si j'avais manqué la course. Il semble que je n'ai pas trop manqué beaucoup, dommage pour kimi x	0
Je ne pourrais absolument pas être d'accord avec vous plus! Lol apportez-le	1
Heeey boo	0
Il semble que j'étais loin du réseau de stylo à stylo trop longtemps ... ont-ils supprimé les accolades inactives?	0
Je suis vraiment gentil mais mes allergies m'empêchent de m'amuser. Achoo!	0
fais de beaux rêves	1
Il fait froid dans le a aussi	0
Spurs v newcastle sur le point de se tenir debout quelque part au cours du jeu, je dois choisir le bien-aimé et le faire entrer dans tesco	0
1 j'ai 2 paires il était 2 pour 1 - vous verrez le funmi intellectuel lundi x	1
Des moments précieux avec ma pop @ la maison de soins infirmiers tonite, des moments spéciaux! J'ai manqué mes tats connectés, j'espère que vous allez tous faire incroyablement	1
Je caresser le shuzz hors de mon chat ... hahahahh il y a des boules de boule partout!	1
Ok je suis prêt pour la domination mondiale	1
Je ne sais pas pourquoi je trouve toujours ce hilarant après l'avoir entendu 200 fois de suite, mais je fais ça? ~ 3x8ok	1
Le tweet-chant doit être fait plus souvent ... il répand l'amour	1
Demain devrait être une excellente journée! Je vais en train de passer une date! Wow ... ça devrait être intéressant!	1
Je veux voir encore 17 fois, mais je ne peux pas, mes parents sont trop occupés (ce n'est pas la raison pour laquelle c'est le pire jour jamais)	0
Je dois reprendre mon sidekick.	0
En travaillant une semaine de trois jours.	1
No le gusta maison de maison 5 min intro	0
P.s. - Je jure que je ne l'ai jamais compris quand je pensais à mon nom d'utilisateur tant pour l'originalité.	0
Officiellement terminé. cœur brisé	0
Je dois m'occuper d'Oscar pour le reste de la nuit, je parlerai plus tard, je l'aimerais, je trouve qu'il est difficile de croire	0
J'espère que vous avez eu un bon spectacle à quoi ressemble amsterdam?	1
Droit Twitter est beaucoup mieux.	1
Oui, c'est horrifiant.	0
Bjjjjj, vous êtes une grâce, je vous aime	1
Yay! J'adore les samedis ... en train de dormir et de ne pas porter de talons! passez une bonne journée tout le monde!!!	1
En téléchargeant la publication du blog que j'attendais depuis longtemps! Publiera le lien bientôt! ;-)	1
Je ne pourrai rien faire pour le concours aujourd'hui / la nuit. Tu bzy, en voiture ryt nw 2.	0
Se préparer pour la fête des 3èmes mois d'anniversaire demain matin ... kung fu panda theme ... ska-doosh !!!	1
personnes boisseaux de BKT chosed un traître ... félicitation !! mais peut-être que sa nourriture ..	0
Oh, voyez, si je n'avais qu'une chaise rouge. Hélas, je ne peux pas écrire dans la chaise taupe	0
C'est très agréable à l'extérieur! Journée parfaite pour un pique-nique!	1
dimanche matin...	0
Pourquoi est-ce que je n'ai jamais assez de sommeil dans la matinée de dimanche?	0
Pour tous les pêcheurs là-bas? ~ 4kfn8	1
La bière le met avec un potentiel	1
Quelqu'un devrait célébrer la journée nationale des magasins de disques aujourd'hui	0
Essayant de me permettre de travailler	0
Je déteste vivre en Australie parfois ...	0
Une jolie journée dans la	1
Je ne peux pas te trouver	0
Oh, je suis tellement désolé ... Je suis confus quant à ce que vous demandez. Peut-être aller dans les forums sur cp. Ils sont très utiles!	0
Je prends un test de conduite pratique tous mes amis ont leur eux afin que je puisse aussi obtenir le mien aussi ...	1
J'ai mis les heures dans juste ne pouvais pas mon poids assez bas, ils me voulaient à 7 pierre! Les tâches ménagères aujourd'hui!	1
Suivez s'il vous plait et merci	1
Ughh j'ai la pire douleur au bas du dos	0
Dh est un raccourci pour mon mari, j'ai aussi vu dd pour ma chère fille, mais étrangement jamais les autres. Je vais surveiller 4/24	1
maison! Je veux vraiment dormir, mais en raison de perdre ma ligne gratuite en ville, j'ai une tâche à accomplir	0
Je dois avoir eu une douzaine de manteaux de gorge il y a quelques jours. Ahhh, le manteau. That and grand marnier fait des merveilles pour moi	1
Retour de l'école, maintenant les journaux	0
Je vais regarder les t.m. 2 c wot ils ont 2 disent sur Twitter, leur spectacle a été brillant comme toujours ce matin - katie x	1
Bon anniversaire!! je espère que vous l'apprécierez!!	1
En attente d'un robin manucure	0
J'espère, une de mes prières nocturnes	1
Je suis retenu dans la	0
- le jour où je ne suis pas à Norwich	0
Sur le point d'aller se promener dans la pluie par lauren. Woot woot!	1
Mon prince me regardait pendant que la photo prenait mes photos ... embarrassant ...	0
Viennent de passer la journée à nettoyer. A fait la cuisine le matin et le salon cet après-midi. Et tout en jonglant avec le neveu	1
J'ai eu un épisode de jour vert il y a des années. Ne les a pas écoutés depuis si longtemps	0
Me fait l'impression! Deux choses sur lesquelles on parle ... ils font cela pour l'argent ou ils sont "anciens". Me bogue vraiment ...	0
Ne sont plus nauséabondes, mais mes intestins sont attachés dans des noeuds très serrés, il devrait y avoir des lois contre être malade dimanche.	0
Toi? Poussez bien sur un avion et partez! Je ne peux pas répondre à la météo pour la météo. Être seul jusqu'à l'août! huer	0
Je suis à la formation des bars dès maintenant!	1
Off à g-vegas pour meredith & amp; Lil monkeys first baby shower! Soooo stinkin 'excité de lui donner l'amour que j'ai fait!	1
La confirmation que j'ai cette organe musculaire cette vid est rad!	1
Dix-sept ans encore était génial, reines et boeuf à l'arachide x2, twix x2 = je suis sur le point d'être malade	0
Frère aîné de BJP se joint à doni dans Jharkhandnull	0
